C�DIGO;C�DIGO �RG�O;ANO M�S;C�DIGO RUBRICA;DESC RUBRICA;N�MERO SEQUENCIAL;VALOR;REND/DESC/TOTAL:
1;57202;199608;804;INDENIZ.AO ERARIO 8.112 ART.46;1;620,55;2
1;57202;199608;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199608;31000;GEAP - PLANO SAUDE - PARTIC.;1;201,23;2
1;57202;199608;5;PROVENTO BASICO;0;524,3;1
1;57202;199608;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199608;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199608;744;ADIANT.REMUN.MP1684-48/98 -APO;0;1877,37;2
1;57202;199608;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1071,84;2
1;57202;199608;744;ADIANT.REMUN.MP1684-48/98 -APO;0;1877,37;1
1;57202;199608;99997;TOTAL BRUTO;0;8135,29;3
1;57202;199608;99998;TOTAL DESCONTO;0;4130,49;3
1;57202;199608;99999;TOTAL LIQUIDO;0;4004,80;3
1;57202;199609;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199609;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199609;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199609;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199609;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199609;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199609;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199609;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199609;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199609;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199609;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199609;31000;GEAP - PLANO SAUDE - PARTIC.;1;20,23;2
1;57202;199609;30065;ANPPREV - MENSALIDADE;8;140;2
1;57202;199609;36;GRAT.DE PRODUTIV.SUB-SUDICE;1;620,55;2
1;57202;199609;10587;MS 968873-0 TRT 8REG DEV PSS;1;670,19;1
1;57202;199609;5;PROVENTO BASICO;0;524,3;1
1;57202;199609;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199609;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199609;98015;CONT P.SEGURIDADE SOCIAL APOS;0;670,19;2
1;57202;199609;744;ADIANT.REMUN.MP1684-48/98 -APO;0;1877,37;2
1;57202;199609;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1071,84;2
1;57202;199609;744;ADIANT.REMUN.MP1684-48/98 -APO;0;1877,37;1
1;57202;199609;99997;TOTAL BRUTO;0;8805,48;3
1;57202;199609;99998;TOTAL DESCONTO;0;4759,68;3
1;57202;199609;99999;TOTAL LIQUIDO;0;4045,80;3
1;57202;199610;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199610;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199610;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199610;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199610;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199610;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199610;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199610;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199610;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199610;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199610;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199610;36;GRAT.DE PRODUTIV.SUB-SUDICE;1;132,51;2
1;57202;199610;10587;MS 968873-0 TRT 8REG DEV PSS;1;728,75;1
1;57202;199610;31000;GEAP - PLANO SAUDE - PARTIC.;1;39,74;2
1;57202;199610;5;PROVENTO BASICO;0;524,3;1
1;57202;199610;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199610;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199610;98015;CONT P.SEGURIDADE SOCIAL APOS;0;728,75;2
1;57202;199610;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2096;2
1;57202;199610;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1193,85;2
1;57202;199610;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2096;1
1;57202;199610;99997;TOTAL BRUTO;0;9082,67;3
1;57202;199610;99998;TOTAL DESCONTO;0;4550,35;3
1;57202;199610;99999;TOTAL LIQUIDO;0;4532,32;3
1;57202;199611;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199611;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199611;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199611;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199611;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199611;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199611;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199611;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199611;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199611;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199611;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199611;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199611;31000;GEAP - PLANO SAUDE - PARTIC.;1;28,97;2
1;57202;199611;5;PROVENTO BASICO;0;524,3;1
1;57202;199611;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199611;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199611;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199611;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;2
1;57202;199611;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,97;2
1;57202;199611;182;ADIANT.GRATIF.NATALINA - AP;0;3225,68;2
1;57202;199611;181;GRATIFICACAO NATALINA - AP;0;6257,92;1
1;57202;199611;99003;IRRF - 13  SAL./GRAT.NATALINA;0;1226,98;2
1;57202;199611;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;1
1;57202;199611;99997;TOTAL BRUTO;0;15361,27;3
1;57202;199611;99998;TOTAL DESCONTO;0;8913,53;3
1;57202;199611;99999;TOTAL LIQUIDO;0;6447,74;3
1;57202;199612;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199612;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199612;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199612;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199612;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199612;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199612;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199612;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199612;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199612;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199612;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199612;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199612;31000;GEAP - PLANO SAUDE - PARTIC.;1;11,5;2
1;57202;199612;5;PROVENTO BASICO;0;524,3;1
1;57202;199612;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199612;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199612;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199612;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;2
1;57202;199612;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199612;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;1
1;57202;199612;99997;TOTAL BRUTO;0;9103,35;3
1;57202;199612;99998;TOTAL DESCONTO;0;4443,41;3
1;57202;199612;99999;TOTAL LIQUIDO;0;4659,94;3
1;57202;199701;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199701;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199701;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199701;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199701;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199701;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199701;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199701;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199701;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199701;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199701;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199701;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199701;31000;GEAP - PLANO SAUDE - PARTIC.;1;12,62;2
1;57202;199701;5;PROVENTO BASICO;0;524,3;1
1;57202;199701;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199701;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199701;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199701;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;2
1;57202;199701;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199701;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;1
1;57202;199701;219;PAGAMENTO EXERC. ANTERIORES AP;2;3293,29;1
1;57202;199701;98015;CONT P.SEGURIDADE SOCIAL APOS;0;47,37;1
1;57202;199701;99001;IMPOSTO DE RENDA RETIDO FONTE;0;497,66;2
1;57202;199701;99997;TOTAL BRUTO;0;12444,01;3
1;57202;199701;99998;TOTAL DESCONTO;0;4942,19;3
1;57202;199701;99999;TOTAL LIQUIDO;0;7501,82;3
1;57202;199702;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199702;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199702;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199702;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199702;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199702;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199702;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199702;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199702;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199702;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199702;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199702;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199702;5;PROVENTO BASICO;0;524,3;1
1;57202;199702;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199702;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199702;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199702;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2086,56;2
1;57202;199702;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199702;827;CPMF - LEI 9.311/96 - APOSENT;0;2,24;1
1;57202;199702;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2086,56;1
1;57202;199702;99997;TOTAL BRUTO;0;9091,38;3
1;57202;199702;99998;TOTAL DESCONTO;0;4417,70;3
1;57202;199702;99999;TOTAL LIQUIDO;0;4673,68;3
1;57202;199703;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199703;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199703;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199703;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199703;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199703;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199703;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199703;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199703;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199703;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199703;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199703;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199703;31000;GEAP - PLANO SAUDE - PARTIC.;1;52,71;2
1;57202;199703;219;PAGAMENTO EXERC. ANTERIORES AP;1;52,76;1
1;57202;199703;5;PROVENTO BASICO;0;524,3;1
1;57202;199703;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199703;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199703;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199703;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;2
1;57202;199703;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1240,16;2
1;57202;199703;827;CPMF - LEI 9.311/96 - APOSENT;0;2,24;1
1;57202;199703;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;1
1;57202;199703;99997;TOTAL BRUTO;0;9158,35;3
1;57202;199703;99998;TOTAL DESCONTO;0;4497,80;3
1;57202;199703;99999;TOTAL LIQUIDO;0;4660,55;3
1;57202;199704;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199704;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199704;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199704;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199704;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199704;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199704;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199704;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199704;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199704;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199704;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199704;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199704;31000;GEAP - PLANO SAUDE - PARTIC.;1;39,62;2
1;57202;199704;5;PROVENTO BASICO;0;524,3;1
1;57202;199704;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199704;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199704;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199704;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;2
1;57202;199704;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199704;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;1
1;57202;199704;99997;TOTAL BRUTO;0;9103,35;3
1;57202;199704;99998;TOTAL DESCONTO;0;4471,53;3
1;57202;199704;99999;TOTAL LIQUIDO;0;4631,82;3
1;57202;199705;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199705;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199705;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199705;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199705;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199705;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199705;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199705;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199705;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199705;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199705;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199705;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199705;31000;GEAP - PLANO SAUDE - PARTIC.;1;14,76;2
1;57202;199705;5;PROVENTO BASICO;0;524,3;1
1;57202;199705;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199705;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199705;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199705;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;2
1;57202;199705;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199705;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;1
1;57202;199705;99997;TOTAL BRUTO;0;9103,35;3
1;57202;199705;99998;TOTAL DESCONTO;0;4446,67;3
1;57202;199705;99999;TOTAL LIQUIDO;0;4656,68;3
1;57202;199706;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199706;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199706;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199706;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199706;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199706;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199706;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199706;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199706;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199706;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199706;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199706;10587;MS 968873-0 TRT 8REG DEV PSS;1;744,66;1
1;57202;199706;31000;GEAP - PLANO SAUDE - PARTIC.;1;28,26;2
1;57202;199706;182;ADIANT.GRATIF.NATALINA - AP;1;3128,96;1
1;57202;199706;5;PROVENTO BASICO;0;524,3;1
1;57202;199706;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199706;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199706;98015;CONT P.SEGURIDADE SOCIAL APOS;0;744,66;2
1;57202;199706;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;2
1;57202;199706;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199706;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2100,77;1
1;57202;199706;99997;TOTAL BRUTO;0;12232,31;3
1;57202;199706;99998;TOTAL DESCONTO;0;4460,17;3
1;57202;199706;99999;TOTAL LIQUIDO;0;7772,14;3
1;57202;199707;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199707;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199707;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199707;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199707;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199707;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199707;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199707;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199707;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199707;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199707;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199707;10587;MS 968873-0 TRT 8REG DEV PSS;1;682,6;1
1;57202;199707;31000;GEAP - PLANO SAUDE - PARTIC.;1;13,86;2
1;57202;199707;5;PROVENTO BASICO;0;524,3;1
1;57202;199707;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199707;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199707;98015;CONT P.SEGURIDADE SOCIAL APOS;0;682,6;2
1;57202;199707;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;2
1;57202;199707;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199707;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;1
1;57202;199707;99997;TOTAL BRUTO;0;9022,67;3
1;57202;199707;99998;TOTAL DESCONTO;0;4365,09;3
1;57202;199707;99999;TOTAL LIQUIDO;0;4657,58;3
1;57202;199708;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199708;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199708;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199708;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199708;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199708;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199708;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199708;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199708;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199708;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199708;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199708;10587;MS 968873-0 TRT 8REG DEV PSS;1;682,6;1
1;57202;199708;31000;GEAP - PLANO SAUDE - PARTIC.;1;13,86;2
1;57202;199708;5;PROVENTO BASICO;0;524,3;1
1;57202;199708;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199708;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199708;98015;CONT P.SEGURIDADE SOCIAL APOS;0;682,6;2
1;57202;199708;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;2
1;57202;199708;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199708;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;1
1;57202;199708;99997;TOTAL BRUTO;0;9022,67;3
1;57202;199708;99998;TOTAL DESCONTO;0;4365,09;3
1;57202;199708;99999;TOTAL LIQUIDO;0;4657,58;3
1;57202;199709;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199709;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199709;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199709;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199709;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199709;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199709;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199709;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199709;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199709;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199709;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199709;10587;MS 968873-0 TRT 8REG DEV PSS;1;682,6;1
1;57202;199709;31000;GEAP - PLANO SAUDE - PARTIC.;1;20,34;2
1;57202;199709;5;PROVENTO BASICO;0;524,3;1
1;57202;199709;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199709;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199709;98015;CONT P.SEGURIDADE SOCIAL APOS;0;682,6;2
1;57202;199709;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;2
1;57202;199709;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199709;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;1
1;57202;199709;99997;TOTAL BRUTO;0;9022,67;3
1;57202;199709;99998;TOTAL DESCONTO;0;4371,57;3
1;57202;199709;99999;TOTAL LIQUIDO;0;4651,10;3
1;57202;199710;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199710;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199710;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199710;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199710;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199710;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199710;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199710;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199710;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199710;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199710;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199710;10587;MS 968873-0 TRT 8REG DEV PSS;1;682,6;1
1;57202;199710;31000;GEAP - PLANO SAUDE - PARTIC.;1;37,16;2
1;57202;199710;5;PROVENTO BASICO;0;524,3;1
1;57202;199710;18;ANUENIO-ART.244,LEI 8112/90 AP;0;26,21;1
1;57202;199710;189;REPR.MENSAL DEC LEI 2333/87 AP;0;524,3;1
1;57202;199710;98015;CONT P.SEGURIDADE SOCIAL APOS;0;682,6;2
1;57202;199710;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;2
1;57202;199710;99001;IMPOSTO DE RENDA RETIDO FONTE;0;1226,98;2
1;57202;199710;744;ADIANT.REMUN.MP1684-48/98 -APO;0;2082,15;1
1;57202;199710;99997;TOTAL BRUTO;0;9022,67;3
1;57202;199710;99998;TOTAL DESCONTO;0;4388,39;3
1;57202;199710;99999;TOTAL LIQUIDO;0;4634,28;3
1;57202;199711;30658;GEAP - PREVIDENCIA;1;155,62;2
1;57202;199711;30657;GEAP PLANO SAUDE - MENSALIDADE;1;120;2
1;57202;199711;30065;ANPPREV - MENSALIDADE;1;41,94;2
1;57202;199711;30065;ANPPREV - MENSALIDADE;2;41,94;2
1;57202;199711;173;OPCAO FUNCAO - APOSENTADO;1;111,73;1
1;57202;199711;174;REPRESENTACAO MENSAL - APOSENT;1;142,19;1
1;57202;199711;621;OPCAO  GADF - L.D. 13/92 AP;1;314,31;1
1;57202;199711;197;GRAT.EST.F.A.TRIB.FED.APOS-AGR;1;4194;1
1;57202;199711;728;4. DECIMO - MP 1160/95  APOS.;1;285,46;1
1;57202;199711;732;6. DECIMO - MP 1160/95  APOS.;1;109,21;1
1;57202;199711;29;ADIC TEMPO SERVICO RM JURIDICO;1;26,21;1
1;57202;199711;10587;MS 968873-0 TRT 8REG DEV PSS;1;682,6;1
1;57202;199711;31000;GEAP - PLANO SAUDE - PARTIC.;1;92,98;2
1;57202;199711;5;PROVENTO BASICO;0;524,3;1
